fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
2016-08-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,7","0,0","17,3",05:50,"38,1",14:50,23.0,"2,5","10,8",14:20,"955,3",08,"952,2",18
2016-08-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,9","0,0","20,8",05:30,"37,0",15:30,22.0,"2,5","10,0",15:20,"953,7",08,"950,0",17
2016-08-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,8","0,0","18,8",05:20,"34,8",14:20,31.0,"4,4","12,5",16:40,"953,9",23,"951,6",03
2016-08-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,0","0,0","17,3",05:30,"36,8",15:50,28.0,"1,9","7,8",16:40,"955,6",23,"953,0",18
2016-08-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,6","0,0","19,7",05:40,"37,6",16:30,99.0,"1,9","7,2",Varias,"957,9",10,"955,1",Varias
2016-08-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,2","0,0","18,7",05:30,"37,7",15:10,9.0,"1,9","8,3",16:50,"958,2",08,"954,6",17
2016-08-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,4","0,0","18,1",05:40,"36,6",16:20,11.0,"1,7","9,2",15:10,"958,4",08,"954,2",18
2016-08-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,8","0,0","18,2",05:50,"37,3",14:40,27.0,"3,1","9,2",11:20,"955,6",00,"949,8",18
2016-08-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,8","0,0","20,1",06:20,"33,4",15:30,20.0,"3,3","10,3",17:00,"954,9",24,"949,3",03
2016-08-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,2","0,0","17,2",05:30,"33,3",15:10,14.0,"2,2","8,9",00:10,"957,0",09,"954,2",Varias
2016-08-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,4","0,0","18,2",05:50,"34,7",14:30,11.0,"2,5","10,8",11:50,"958,7",09,"955,3",18
2016-08-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,0","0,0","16,7",05:30,"35,3",16:40,7.0,"1,4","7,2",12:50,"957,5",Varias,"953,6",18
2016-08-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,7","0,0","16,2",05:00,"35,2",15:10,12.0,"2,8","9,7",13:10,"955,7",Varias,"952,2",17
2016-08-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,4","0,0","19,5",05:00,"33,3",13:10,22.0,"3,6","10,0",18:00,"954,3",23,"952,6",17
2016-08-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,2","0,0","20,6",08:00,"33,9",14:40,26.0,"3,6","11,7",03:30,"954,4",01,"950,1",18
2016-08-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,6","0,0","16,3",06:00,"33,0",14:50,28.0,"3,3","10,3",16:40,"952,9",11,"950,4",17
2016-08-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,3","0,0","17,8",05:40,"34,8",14:50,29.0,"3,1","10,3",16:30,"951,1",00,"947,9",18
2016-08-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,3","0,0","17,5",05:50,"33,1",15:30,31.0,"3,1","9,2",14:00,"952,1",24,"949,5",18
2016-08-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,6","0,0","18,9",23:59,"32,2",15:30,26.0,"4,2","9,2",13:20,"955,1",Varias,"951,6",05
2016-08-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,6","0,0","15,3",05:50,"36,0",16:10,25.0,"1,7","8,6",12:10,"956,9",11,"954,8",03
2016-08-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,5","0,0","17,9",05:30,"37,1",16:40,14.0,"1,1","6,7",13:10,"958,7",09,"954,8",19
2016-08-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,8","0,0","20,4",05:50,"37,2",15:30,17.0,"2,2","11,4",23:50,"957,7",08,"952,6",Varias
2016-08-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,1","0,0","18,0",05:50,"36,2",15:50,20.0,"2,2","8,6",23:59,"954,8",07,"949,8",18
2016-08-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,6","0,0","16,9",06:30,"36,3",15:40,16.0,"2,8","11,9",10:50,"952,0",08,"948,9",18
2016-08-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,2","0,0","17,5",06:00,"36,9",15:10,19.0,"2,8","12,2",23:10,"953,5",24,"949,9",15
2016-08-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,8","0,0","18,7",06:10,"36,8",14:10,19.0,"3,3","16,1",17:30,"955,6",10,"953,1",17
2016-08-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,2","0,0","20,7",05:50,"35,8",15:00,28.0,"4,2","12,2",14:50,"956,8",10,"954,2",17
2016-08-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"27,4","0,0","18,5",05:50,"36,2",14:50,27.0,"3,9","10,6",15:30,"956,7",10,"953,1",18
2016-08-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,8","0,0","18,4",06:00,"35,2",14:20,34.0,"2,8","10,8",14:30,"954,3",10,"951,1",17
2016-08-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"25,3","0,0","17,1",06:00,"33,5",16:40,31.0,"1,9","6,7",18:40,"955,4",24,"952,4",18
2016-09-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,4","0,0","17,1",05:50,"35,6",15:30,14.0,"2,5","9,7",16:10,"957,4",09,"954,5",15
2016-09-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"26,1","0,0","16,9",06:10,"35,3",14:30,16.0,"2,2","6,4",13:10,"958,0",09,"954,1",17
2016-09-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"28,2","0,0","19,5",06:00,"37,0",15:50,25.0,"2,5","11,4",14:30,"957,2",10,"953,9",18
2016-09-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"29,0","0,0","19,5",06:20,"38,5",15:10,24.0,"1,9","7,5",13:50,"958,0",09,"955,6",02
2016-09-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"30,6","0,0","20,3",04:00,"40,8",16:00,35.0,"1,1","7,5",17:30,"958,7",09,"955,3",18
2016-09-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"31,4","0,0","20,9",04:00,"41,8",15:20,10.0,"2,5","10,0",11:50,"956,3",09,"952,1",18
2016-09-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"30,8","0,0","22,5",05:20,"39,1",13:50,24.0,"3,9","13,3",15:10,"953,1",00,"949,8",16
2016-09-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,8","0,0","16,8",05:40,"32,8",16:10,27.0,"3,3","9,2",14:40,"953,6",08,"951,3",Varias
2016-09-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,0","0,0","13,2",06:00,"30,7",14:50,25.0,"3,1","9,2",11:40,"954,0",09,"951,7",16
2016-09-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"23,0","0,0","14,0",06:00,"32,0",14:40,32.0,"2,5","9,7",12:50,"954,1",Varias,"951,5",17
2016-09-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,8","0,0","15,4",06:50,"34,1",15:40,28.0,"2,5","5,8",13:00,"953,6",10,"950,3",17
2016-09-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"24,4","0,0","16,1",06:00,"32,6",13:50,99.0,"3,9","10,0",Varias,"951,4",Varias,"948,4",17
2016-09-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,9","5,7","12,4",23:40,"21,4",,26.0,"5,6","13,1",11:50,"952,9",23,"950,1",03
2016-09-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,4","0,0","10,3",06:00,"20,4",13:50,31.0,"4,7","13,9",14:50,"953,8",10,"951,6",05
2016-09-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,3","0,0","9,0",05:30,"21,6",14:00,99.0,"4,2","10,0",Varias,"955,7",Varias,"952,7",Varias
2016-09-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,0","0,0","9,8",06:00,"26,2",15:20,9.0,"2,2","9,7",15:20,"958,1",10,"955,4",00
2016-09-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,4","0,0","11,5",06:10,"29,3",14:30,34.0,"2,5","7,5",14:40,"957,7",Varias,"954,0",18
2016-09-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,8","0,0","12,0",06:00,"27,7",Varias,35.0,"0,8","6,4",13:30,"956,0",Varias,"953,9",16
2016-09-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,1","0,0","10,2",05:50,"30,0",15:40,33.0,"2,2","7,8",15:00,"956,2",Varias,"951,6",24
2016-09-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,4","0,0","14,6",05:50,"30,1",15:20,27.0,"3,1","9,2",13:00,"953,1",23,"950,3",Varias
2016-09-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,8","0,0","13,8",05:00,"29,8",15:30,25.0,"3,6","9,2",14:00,"953,9",23,"951,2",16
2016-09-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,2","0,0","11,7",06:30,"28,7",15:00,26.0,"3,1","8,6",13:10,"957,6",23,"953,4",00
2016-09-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,7","0,0","12,1",06:00,"29,3",16:00,32.0,"1,9","7,2",15:50,"959,5",10,"956,4",17
2016-09-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,4","0,0","12,6",05:50,"30,2",15:50,26.0,"1,7","8,9",12:20,"958,2",09,"954,5",Varias
2016-09-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,1","0,0","14,0",05:20,"28,2",12:40,25.0,"2,8","7,8",12:50,"957,4",09,"954,3",16
2016-09-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,6","0,0","15,3",05:50,"29,8",14:40,32.0,"2,8","8,9",15:30,"957,3",24,"954,6",03
2016-09-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,4","0,0","13,0",05:50,"29,9",15:20,5.0,"1,7","8,3",15:00,"959,7",09,"957,0",03
2016-09-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,0","0,0","16,0",03:00,"28,1",15:00,10.0,"4,2","11,7",13:10,"961,3",22,"958,2",15
2016-09-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,3","0,0","13,0",06:00,"27,6",15:10,15.0,"3,6","10,3",14:20,"961,0",00,"955,0",18
2016-09-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,4","0,0","10,5",06:30,"28,3",15:10,31.0,"1,7","5,6",13:20,"955,5",00,"951,1",Varias
2016-10-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,4","0,0","14,4",06:40,"28,4",14:40,29.0,"2,5","10,8",13:40,"952,3",10,"949,6",17
2016-10-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,6","0,0","13,1",06:30,"28,0",15:20,26.0,"2,5","8,3",13:40,"954,0",23,"950,6",03
2016-10-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,2","0,0","10,9",06:40,"29,5",14:40,19.0,"2,2","10,6",13:20,"955,8",24,"953,4",15
2016-10-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,4","0,0","12,7",06:00,"30,1",14:20,36.0,"1,9","6,4",17:50,"957,7",09,"953,8",17
2016-10-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"22,1","0,0","13,7",06:50,"30,5",13:30,23.0,"2,2","10,6",14:20,"954,1",00,"950,6",16
2016-10-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,6","0,0","13,9",06:00,"29,3",15:00,28.0,"2,8","8,3",15:10,"950,7",00,"947,1",16
2016-10-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,0","0,0","12,5",06:00,"29,6",16:00,99.0,"1,4","6,1",13:50,"953,4",22,"948,9",00
2016-10-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"20,0","0,0","10,6",06:40,"29,4",15:10,25.0,"1,9","8,3",13:50,"954,6",Varias,"952,4",Varias
2016-10-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,2","0,0","10,5",06:20,"27,8",14:50,25.0,"2,2","10,0",12:10,"954,7",22,"951,8",Varias
2016-10-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,6","0,0","9,1",05:20,"26,2",14:50,32.0,"1,7","6,4",16:00,"955,3",10,"952,1",16
2016-10-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,6","1,6","10,3",06:30,"24,9",15:00,26.0,"2,8","10,0",15:30,"953,1",00,"947,2",24
2016-10-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,8","10,5","12,5",00:10,"17,0",14:50,19.0,"4,4","15,3",03:30,"947,2",00,"939,8",19
2016-10-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,9","1,1","10,1",04:30,"17,7",14:50,27.0,"2,8","9,2",23:50,"943,1",24,"938,4",04
2016-10-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,8","0,0","8,0",23:59,"17,7",16:00,27.0,"2,5","7,2",14:10,"949,6",22,"942,4",04
2016-10-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,2","0,0","4,3",06:10,"22,1",14:30,14.0,"1,9","7,2",13:00,"952,5",24,"949,4",02
2016-10-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,7","0,0","10,0",04:40,"23,4",13:50,20.0,"1,9","7,5",12:40,"955,8",24,"952,1",03
2016-10-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,8","0,0","10,9",04:30,"24,6",14:50,29.0,"1,7","5,8",15:00,"959,6",24,"955,6",01
2016-10-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,2","0,0","13,3",06:30,"25,0",13:10,99.0,"1,1","4,4",Varias,"960,6",10,"958,2",17
2016-10-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,8","3,9","14,7",02:30,"25,0",14:30,22.0,"1,4","5,0",22:00,"958,7",00,"952,4",24
2016-10-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,8","6,2","14,4",23:59,"25,2",14:00,23.0,"1,9","8,6",13:50,"952,4",00,"948,2",15
2016-10-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,1","12,1","13,2",04:00,"21,0",12:50,18.0,"3,1","8,1",10:20,"949,3",09,"947,5",Varias
2016-10-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,4","8,7","14,5",05:30,"18,2",13:40,19.0,"5,3","13,1",23:10,"947,5",00,"942,9",Varias
2016-10-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,1","13,6","10,4",23:00,"15,8",11:30,19.0,"3,6","13,6",01:20,"946,6",21,"941,3",05
2016-10-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"14,0","0,5","10,6",00:10,"17,5",16:40,15.0,"2,5","8,1",03:00,"949,2",24,"944,1",03
2016-10-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,2","16,1","13,2",07:20,"19,3",15:50,24.0,"1,9","13,6",08:30,"956,4",23,"948,9",02
2016-10-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"18,9","0,0","12,4",06:50,"25,4",15:40,3.0,"0,6","8,6",17:20,"959,9",21,"955,6",03
2016-10-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"21,2","0,0","14,3",03:40,"28,0",14:50,9.0,"1,4","4,2",11:50,"961,4",Varias,"958,8",03
2016-10-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"19,0","0,0","13,1",07:20,"24,9",15:00,8.0,"1,9","4,2",13:20,"964,1",10,"961,1",Varias
2016-10-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"17,0","0,0","11,1",06:00,"23,0",15:30,10.0,"1,1","5,3",12:00,"963,1",09,"959,1",24
2016-10-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,0","0,0","7,6",06:40,"24,5",15:10,99.0,"1,1","4,2",Varias,"959,1",00,"955,0",15
2016-10-31,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,8","0,0","7,4",04:50,"24,3",15:40,12.0,"1,9","8,1",12:40,"957,4",22,"954,8",15
2016-11-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,5","0,0","7,4",03:30,"23,6",15:40,12.0,"1,7","5,8",11:10,"959,1",09,"956,6",04
2016-11-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,5","0,0","9,1",06:30,"23,9",15:00,19.0,"1,9","6,4",15:00,"958,1",Varias,"954,6",15
2016-11-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"16,6","2,5","9,2",07:00,"23,9",13:20,22.0,"2,5","7,8",13:50,"955,6",00,"952,4",Varias
2016-11-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"15,0","4,3","13,1",03:00,"17,0",00:50,24.0,"1,1","11,4",00:50,"955,4",01,"950,9",24
2016-11-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,4","5,1","9,0",23:59,"17,9",15:40,29.0,"4,2","15,3",16:40,"950,9",00,"944,7",16
2016-11-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,8","0,0","5,1",07:00,"12,6",14:50,26.0,"4,2","8,9",02:20,"950,4",10,"947,2",00
2016-11-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,8","1,8","2,6",07:00,"11,1",15:40,1.0,"2,8","13,3",16:50,"953,3",24,"947,7",Varias
2016-11-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,1","0,0","1,5",04:40,"12,7",15:30,29.0,"3,3","7,5",15:10,"960,8",Varias,"953,3",00
2016-11-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,8","1,6","5,6",03:10,"14,0",14:50,27.0,"5,3","11,1",13:00,"960,7",00,"958,6",17
2016-11-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,2","0,0","5,0",06:50,"13,5",16:10,28.0,"2,5","5,8",01:10,"961,3",23,"958,9",04
2016-11-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,0","1,6",07:20,"15,2",14:20,33.0,"1,1","5,6",15:40,"961,5",09,"959,1",17
2016-11-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,0","0,0","1,9",06:50,"14,0",13:40,99.0,"0,8","3,3",Varias,"959,8",10,"957,1",17
2016-11-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"13,0","0,0","7,5",05:20,"18,5",14:40,6.0,"2,5","7,2",11:10,"958,9",23,"956,4",03
2016-11-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","0,0","7,0",23:40,"16,2",15:40,6.0,"2,5","10,8",15:50,"960,0",23,"957,6",15
2016-11-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,3","0,0","4,5",06:30,"16,1",13:40,6.0,"3,3","8,3",14:20,"962,3",11,"959,6",04
2016-11-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,8","0,0","2,1",07:00,"17,6",14:50,10.0,"1,9","4,4",12:50,"961,6",00,"958,2",18
2016-11-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,9","0,0","3,4",07:20,"18,4",15:00,34.0,"0,8","4,4",13:50,"958,4",00,"954,2",18
2016-11-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,1","0,3","4,1",05:10,"18,1",14:40,30.0,"1,9","7,2",17:30,"954,6",00,"950,9",15
2016-11-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,2","0,7","5,3",21:50,"15,0",15:10,27.0,"2,2","6,1",14:20,"953,9",09,"950,9",17
2016-11-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,4","14,5","5,6",00:10,"13,2",21:20,21.0,"5,3","12,8",12:20,"951,4",00,"942,7",24
2016-11-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,7","2,7","7,6",23:50,"13,8",04:30,24.0,"3,6","15,8",04:50,"943,1",20,"939,5",04
2016-11-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,6","0,0","5,8",23:40,"11,4",13:20,32.0,"1,9","5,8",15:40,"942,4",00,"938,3",15
2016-11-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,3","0,0","3,2",07:10,"11,4",14:40,30.0,"2,5","7,2",16:20,"944,1",23,"939,3",04
2016-11-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,7","1,1","3,5",02:20,"9,9",13:30,26.0,"2,2","8,9",15:00,"947,2",22,"943,7",01
2016-11-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,2","13,1","5,0",07:50,"11,3",14:20,14.0,"5,3","10,3",09:10,"946,9",00,"941,6",24
2016-11-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,6","5,6","7,7",04:00,"11,5",12:20,15.0,"4,2","9,2",05:30,"941,6",00,"939,3",06
2016-11-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,9","5,6",23:50,"11,2",15:00,13.0,"1,9","5,0",10:20,"944,1",24,"940,3",05
2016-11-28,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,3","0,1","4,9",02:00,"13,7",14:20,29.0,"1,1","3,9",06:20,"951,4",24,"944,1",00
2016-11-29,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,3","0,0","5,5",07:50,"15,1",14:00,12.0,"2,2","7,2",15:00,"956,6",24,"951,2",01
2016-11-30,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,5","0,0","4,7",06:00,"16,3",14:00,13.0,"3,6","10,0",13:10,"959,6",10,"956,1",02
2016-12-01,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","3,8","8,2",07:20,"15,1",12:40,21.0,"3,1","8,1",14:10,"959,5",10,"957,5",24
2016-12-02,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,6","0,7","6,0",07:30,"15,3",14:30,14.0,"0,6","3,3",12:20,"957,6",00,"950,0",24
2016-12-03,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"10,8","5,6","7,8",00:50,"13,7",15:00,15.0,"3,6","10,6",22:20,"950,0",00,"943,3",16
2016-12-04,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,3","1,2","9,3",07:50,"15,3",13:50,14.0,"3,3","10,3",16:40,"947,5",24,"943,9",03
2016-12-05,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"12,2","0,0","7,6",06:20,"16,8",13:20,7.0,"1,9","7,2",16:10,"957,4",23,"947,4",01
2016-12-06,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"11,6","0,0","5,8",05:20,"17,3",14:50,5.0,"1,9","5,0",15:00,"963,1",21,"957,2",Varias
2016-12-07,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,3","0,0","3,2",07:30,"15,4",14:50,8.0,"0,6","3,9",11:50,"964,9",23,"961,9",03
2016-12-08,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,6","0,0","2,2",07:20,"15,1",14:40,12.0,"2,2","6,4",13:30,"966,4",Varias,"964,0",15
2016-12-09,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,7","0,0","2,6",07:30,"16,8",15:20,10.0,"2,5","5,3",14:00,"966,6",10,"963,8",Varias
2016-12-10,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"9,8","0,1","3,0",05:00,"16,7",14:00,13.0,"1,4","3,6",12:10,"964,6",10,"962,0",24
2016-12-11,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,2","2,3",07:30,"14,5",15:00,35.0,"1,1","3,6",12:30,"962,3",10,"959,4",Varias
2016-12-12,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,0","0,1","0,6",07:50,"13,4",15:50,35.0,"0,8","3,3",14:50,"960,4",10,"957,8",17
2016-12-13,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,8","0,0","-0,1",07:30,"13,6",14:20,27.0,"0,6","3,6",13:50,"960,1",10,"957,7",05
2016-12-14,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,6","16,5","3,5",02:00,"9,7",14:00,27.0,"2,2","8,9",15:20,"958,7",Varias,"954,2",15
2016-12-15,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","9,1","6,1",02:00,"10,6",12:30,28.0,"2,2","6,9",14:40,"958,0",11,"953,7",24
2016-12-16,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,4","0,3","5,0",03:50,"9,7",13:00,14.0,"2,2","10,0",03:10,"955,2",24,"949,2",Varias
2016-12-17,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,4","0,1","5,1",00:40,"11,7",16:00,8.0,"5,6","13,9",11:20,"961,4",23,"955,2",00
2016-12-18,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,0","0,0","5,4",07:30,"10,7",12:10,9.0,"5,3","15,0",12:40,"961,0",Varias,"953,5",24
2016-12-19,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,2","0,0","2,8",23:59,"11,5",14:10,7.0,"2,2","10,8",00:20,"953,5",00,"949,2",14
2016-12-20,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"5,2","0,0","-0,9",07:00,"11,4",14:10,1.0,"1,1","3,3",17:10,"959,7",23,"952,1",00
2016-12-21,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,0","0,0","-0,4",05:00,"12,4",15:00,35.0,"2,5","5,0",13:50,"965,6",23,"959,3",01
2016-12-22,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,0","0,0","0,4",04:30,"13,5",14:50,1.0,"1,4","3,9",15:40,"969,7",24,"965,2",01
2016-12-23,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"8,0","0,0","1,2",05:30,"14,8",14:50,32.0,"1,1","2,8",13:10,"971,3",10,"969,2",04
2016-12-24,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,4","0,0","0,4",06:50,"14,3",15:00,4.0,"1,4","4,7",17:20,"971,8",10,"969,0",15
2016-12-25,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,6","0,0","0,5",05:00,"14,6",15:00,18.0,"1,1","4,7",17:00,"969,7",00,"965,5",Varias
2016-12-26,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"6,4","0,2","-1,4",08:00,"14,1",16:00,34.0,"0,8","4,4",13:40,"966,3",10,"963,8",15
2016-12-27,4267X,HINOJOSA DEL DUQUE,CORDOBA,551,"7,1","0,0","-0,9",05:30,"15,1",16:10,34.0,"0,8","3,3",13:30,"966,5",10,"964,2",01
